nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,2.8000e+02,2.0000e+00,5.4688e+01,-1.5643e+04,-1.5657e+04,-9.1812e+00,-1.5656e+04,6.4609e-01,1.2730e+01,1.6977e+02,4.7045e+02,-2.0110e-01,-1.4980e+00,-6.7493e+00,-6.7750e+00,-6.4766e+00,-4.1939e+00,-3.4079e+00,-1.5425e-01,1.9980e+00
2.0000e+03,2.8100e+02,7.0000e+00,5.4143e+01,-1.5631e+04,-1.5644e+04,-9.2139e+00,-1.5644e+04,6.6058e-01,1.3308e+01,1.6718e+02,4.7730e+02,-2.0324e-01,-1.1216e+00,-6.9056e+00,-5.7127e+00,-6.8447e+00,-5.8432e+00,-4.2974e+00,-7.8551e-01,2.0045e+00
2.0000e+03,2.8200e+02,1.0000e+00,5.4231e+01,-1.5631e+04,-1.5644e+04,-9.2467e+00,-1.5643e+04,6.3339e-01,1.2235e+01,1.5500e+02,4.7828e+02,-1.9618e-01,2.5800e-01,-7.1359e+00,-6.6879e+00,-4.6518e+00,-3.7636e+00,-3.6188e+00,-3.9309e-02,2.0012e+00
2.0000e+03,2.8300e+02,1.0000e+00,5.4319e+01,-1.5628e+04,-1.5642e+04,-9.2795e+00,-1.5642e+04,6.3871e-01,1.2441e+01,1.5383e+02,4.7925e+02,-1.9082e-01,-1.2842e+00,-7.5659e+00,-5.3098e+00,-5.8209e+00,-5.4506e+00,-2.7519e+00,-3.3112e-01,2.0062e+00
2.0000e+03,2.8400e+02,1.0000e+00,5.4406e+01,-1.5623e+04,-1.5636e+04,-9.3123e+00,-1.5636e+04,6.6173e-01,1.3354e+01,1.5213e+02,4.8022e+02,-1.8599e-01,-1.8346e+00,-7.1616e+00,-6.4236e+00,-6.1797e+00,-4.3165e+00,-3.8137e+00,-3.6778e-02,2.0013e+00
2.0000e+03,2.8500e+02,3.0000e+00,5.4286e+01,-1.5621e+04,-1.5634e+04,-9.3451e+00,-1.5634e+04,6.4261e-01,1.2594e+01,1.4664e+02,4.8314e+02,-1.9627e-01,-1.4925e+00,-6.8312e+00,-5.1727e+00,-6.1490e+00,-5.7213e+00,-4.8337e+00,-1.5522e+00,2.0090e+00
2.0000e+03,2.8600e+02,2.0000e+00,5.4269e+01,-1.5618e+04,-1.5632e+04,-9.3779e+00,-1.5632e+04,6.5132e-01,1.2938e+01,1.4476e+02,4.8509e+02,-1.9561e-01,-1.5764e+00,-8.0749e+00,-5.9818e+00,-5.8703e+00,-5.2589e+00,-3.7627e+00,-7.8455e-01,2.0015e+00
2.0000e+03,2.8700e+02,7.0000e+00,5.3745e+01,-1.5618e+04,-1.5631e+04,-9.4107e+00,-1.5631e+04,6.3299e-01,1.2220e+01,1.4215e+02,4.9199e+02,-2.0710e-01,-6.7941e-01,-7.1302e+00,-5.7481e+00,-6.6170e+00,-5.0440e+00,-3.3078e+00,-1.2236e+00,2.0032e+00
2.0000e+03,2.8800e+02,2.0000e+00,5.3731e+01,-1.5617e+04,-1.5630e+04,-9.4435e+00,-1.5630e+04,6.2426e-01,1.1885e+01,1.4104e+02,4.9395e+02,-1.9194e-01,-1.7692e+00,-8.0323e+00,-7.3641e+00,-4.9095e+00,-5.1891e+00,-3.7888e+00,-9.0851e-01,2.0033e+00
2.0000e+03,2.8900e+02,5.0000e+00,5.3420e+01,-1.5609e+04,-1.5623e+04,-9.4763e+00,-1.5623e+04,6.6672e-01,1.3556e+01,1.4715e+02,4.9888e+02,-1.9295e-01,-3.1039e-01,-6.7026e+00,-7.2226e+00,-6.5570e+00,-5.1557e+00,-2.7924e+00,7.0037e-02,1.9940e+00
2.0000e+03,2.9000e+02,2.0000e+00,5.3407e+01,-1.5608e+04,-1.5622e+04,-9.5090e+00,-1.5621e+04,6.4340e-01,1.2625e+01,1.4034e+02,5.0080e+02,-1.9611e-01,-4.0805e-02,-7.3925e+00,-5.1966e+00,-6.5527e+00,-5.6259e+00,-3.3085e+00,-6.7660e-01,2.0003e+00
2.0000e+03,2.9100e+02,4.0000e+00,5.3199e+01,-1.5608e+04,-1.5621e+04,-9.5418e+00,-1.5621e+04,6.3001e-01,1.2105e+01,1.3876e+02,5.0465e+02,-1.9534e-01,-7.8746e-01,-7.8322e+00,-5.9648e+00,-4.6911e+00,-4.3328e+00,-4.7130e+00,-5.1694e-01,2.0064e+00
2.0000e+03,2.9200e+02,1.0000e+00,5.3285e+01,-1.5605e+04,-1.5619e+04,-9.5746e+00,-1.5619e+04,6.5039e-01,1.2900e+01,1.3796e+02,5.0562e+02,-2.0512e-01,-4.8508e-01,-5.9489e+00,-5.8987e+00,-6.3900e+00,-6.0138e+00,-4.5003e+00,-1.2238e+00,2.0052e+00
2.0000e+03,2.9300e+02,4.0000e+00,5.3080e+01,-1.5602e+04,-1.5616e+04,-9.6074e+00,-1.5616e+04,6.5946e-01,1.3263e+01,1.3594e+02,5.0955e+02,-1.9182e-01,-1.9095e-01,-7.7227e+00,-6.2814e+00,-6.2898e+00,-4.0300e+00,-4.7826e+00,-8.7943e-01,2.0066e+00
2.0000e+03,2.9400e+02,5.0000e+00,5.2783e+01,-1.5601e+04,-1.5615e+04,-9.6402e+00,-1.5614e+04,6.4474e-01,1.2677e+01,1.3302e+02,5.1440e+02,-1.9216e-01,-1.7300e+00,-7.1966e+00,-7.1429e+00,-5.6048e+00,-5.6105e+00,-2.5681e+00,-4.8030e-01,2.0018e+00
2.0000e+03,2.9500e+02,2.0000e+00,5.2773e+01,-1.5598e+04,-1.5612e+04,-9.6730e+00,-1.5612e+04,6.5804e-01,1.3206e+01,1.3146e+02,5.1638e+02,-1.9317e-01,-1.6523e+00,-6.9435e+00,-5.1214e+00,-5.4646e+00,-4.7740e+00,-2.9306e+00,-1.1913e+00,2.0091e+00
2.0000e+03,2.9600e+02,2.0000e+00,5.2763e+01,-1.5596e+04,-1.5610e+04,-9.7058e+00,-1.5610e+04,6.5287e-01,1.2999e+01,1.2893e+02,5.1833e+02,-1.9279e-01,-2.0271e-01,-7.7698e+00,-6.5522e+00,-4.8473e+00,-4.9341e+00,-3.8700e+00,-5.3744e-01,2.0036e+00
2.0000e+03,2.9700e+02,2.0000e+00,5.2753e+01,-1.5593e+04,-1.5606e+04,-9.7386e+00,-1.5606e+04,6.6633e-01,1.3540e+01,1.2687e+02,5.2029e+02,-1.9727e-01,-1.6517e+00,-6.1914e+00,-5.2337e+00,-5.1862e+00,-5.0644e+00,-4.1244e+00,-5.3023e-01,2.0066e+00
2.0000e+03,2.9800e+02,1.0000e+00,5.2837e+01,-1.5590e+04,-1.5603e+04,-9.7714e+00,-1.5603e+04,6.6492e-01,1.3483e+01,1.2346e+02,5.2127e+02,-2.0728e-01,-2.5683e-01,-6.5947e+00,-6.6006e+00,-4.5634e+00,-4.2622e+00,-3.1831e+00,-8.1521e-01,2.0016e+00
2.0000e+03,2.9900e+02,1.0000e+00,5.2920e+01,-1.5589e+04,-1.5603e+04,-9.8042e+00,-1.5602e+04,6.4513e-01,1.2693e+01,1.2038e+02,5.2225e+02,-1.9176e-01,-5.4644e-01,-8.1456e+00,-6.4045e+00,-4.4833e+00,-4.9723e+00,-2.9666e+00,-1.2168e+00,2.0054e+00
2.0000e+03,3.0000e+02,8.0000e+00,5.2356e+01,-1.5585e+04,-1.5599e+04,-9.8369e+00,-1.5599e+04,6.6814e-01,1.3614e+01,1.1916e+02,5.3002e+02,-1.9522e-01,-1.6295e+00,-8.2962e+00,-5.7507e+00,-4.8549e+00,-4.9394e+00,-2.9252e+00,-1.0040e+00,2.0063e+00
2.0000e+03,3.0100e+02,1.0000e+00,5.2439e+01,-1.5583e+04,-1.5597e+04,-9.8697e+00,-1.5597e+04,6.6247e-01,1.3384e+01,1.1597e+02,5.3098e+02,-1.9319e-01,3.5058e-02,-7.3661e+00,-5.4041e+00,-5.4411e+00,-6.2378e+00,-2.5685e+00,-8.3624e-01,2.0023e+00
2.0000e+03,3.0200e+02,5.0000e+00,5.2159e+01,-1.5580e+04,-1.5594e+04,-9.9025e+00,-1.5594e+04,6.6221e-01,1.3374e+01,1.1346e+02,5.3589e+02,-1.9301e-01,-1.3197e+00,-7.7904e+00,-6.5548e+00,-6.1896e+00,-5.9695e+00,-3.4886e+00,-2.2056e-01,1.9985e+00
2.0000e+03,3.0300e+02,2.0000e+00,5.2151e+01,-1.5578e+04,-1.5592e+04,-9.9353e+00,-1.5591e+04,6.6586e-01,1.3522e+01,1.1105e+02,5.3784e+02,-2.0102e-01,2.0627e-01,-6.9580e+00,-7.2567e+00,-6.1023e+00,-5.9164e+00,-4.4665e+00,-2.5322e-01,1.9983e+00
2.0000e+03,3.0400e+02,3.0000e+00,5.2055e+01,-1.5574e+04,-1.5588e+04,-9.9681e+00,-1.5588e+04,6.7225e-01,1.3782e+01,1.0834e+02,5.4076e+02,-2.0264e-01,-1.7721e+00,-7.9213e+00,-7.1819e+00,-5.5550e+00,-4.7760e+00,-2.5987e+00,-4.2074e-01,2.0016e+00
2.0000e+03,3.0500e+02,3.0000e+00,5.1959e+01,-1.5571e+04,-1.5585e+04,-1.0001e+01,-1.5585e+04,6.7259e-01,1.3796e+01,1.0486e+02,5.4380e+02,-1.9323e-01,-5.9887e-01,-6.6904e+00,-5.8282e+00,-5.9447e+00,-4.5283e+00,-4.7544e+00,-7.6781e-01,2.0071e+00
2.0000e+03,3.0600e+02,2.0000e+00,5.1952e+01,-1.5569e+04,-1.5583e+04,-1.0034e+01,-1.5583e+04,6.5848e-01,1.3223e+01,1.0145e+02,5.4591e+02,-2.0055e-01,-1.7588e+00,-7.8027e+00,-5.8698e+00,-5.9902e+00,-3.8213e+00,-3.5085e+00,-1.1853e+00,2.0067e+00
2.0000e+03,3.0700e+02,1.0000e+00,5.2034e+01,-1.5562e+04,-1.5576e+04,-1.0066e+01,-1.5576e+04,6.8101e-01,1.4144e+01,9.9639e+01,5.4689e+02,-1.9964e-01,-1.8360e+00,-7.3285e+00,-5.8105e+00,-6.7836e+00,-5.1072e+00,-3.8363e+00,-3.9932e-01,1.9994e+00
2.0000e+03,3.0800e+02,3.0000e+00,5.1939e+01,-1.5561e+04,-1.5575e+04,-1.0099e+01,-1.5575e+04,6.5599e-01,1.3124e+01,9.2884e+01,5.4988e+02,-1.9538e-01,-4.9096e-01,-7.9009e+00,-6.3227e+00,-5.8408e+00,-4.3115e+00,-4.1791e+00,-9.4650e-01,2.0070e+00
2.0000e+03,3.0900e+02,4.0000e+00,5.1759e+01,-1.5559e+04,-1.5573e+04,-1.0132e+01,-1.5573e+04,6.6210e-01,1.3369e+01,9.1533e+01,5.5376e+02,-2.0308e-01,-7.6731e-02,-7.2975e+00,-6.1836e+00,-5.7917e+00,-4.2709e+00,-5.0610e+00,-4.5523e-01,2.0005e+00
2.0000e+03,3.1000e+02,3.0000e+00,5.1667e+01,-1.5558e+04,-1.5572e+04,-1.0165e+01,-1.5571e+04,6.5841e-01,1.3221e+01,8.9654e+01,5.5671e+02,-1.9778e-01,-1.5955e+00,-6.5117e+00,-7.0583e+00,-6.3080e+00,-4.5147e+00,-4.8307e+00,-1.2713e+00,2.0037e+00
2.0000e+03,3.1100e+02,1.0000e+00,5.1747e+01,-1.5556e+04,-1.5570e+04,-1.0198e+01,-1.5570e+04,6.6234e-01,1.3379e+01,8.7974e+01,5.5767e+02,-2.0265e-01,-4.1459e-01,-6.8674e+00,-6.5641e+00,-4.6518e+00,-3.9307e+00,-3.3514e+00,-8.5398e-01,2.0038e+00
2.0000e+03,3.1200e+02,2.0000e+00,5.1741e+01,-1.5553e+04,-1.5568e+04,-1.0230e+01,-1.5567e+04,6.6650e-01,1.3547e+01,8.6091e+01,5.5961e+02,-2.0556e-01,-5.8379e-01,-6.6817e+00,-7.1435e+00,-4.6958e+00,-5.1935e+00,-3.2556e+00,-1.0904e+00,1.9998e+00
2.0000e+03,3.1300e+02,1.0000e+00,5.1821e+01,-1.5550e+04,-1.5565e+04,-1.0263e+01,-1.5565e+04,6.7494e-01,1.3893e+01,8.3966e+01,5.6059e+02,-1.9992e-01,-1.0318e+00,-7.0727e+00,-7.1636e+00,-5.0721e+00,-4.8266e+00,-3.0536e+00,-2.2804e-01,2.0005e+00
2.0000e+03,3.1400e+02,1.0000e+00,5.1901e+01,-1.5549e+04,-1.5563e+04,-1.0296e+01,-1.5563e+04,6.6204e-01,1.3367e+01,8.1137e+01,5.6155e+02,-1.9666e-01,-1.3836e-01,-5.9908e+00,-4.9455e+00,-6.5397e+00,-4.9879e+00,-4.6000e+00,-7.9053e-01,2.0021e+00
2.0000e+03,3.1500e+02,3.0000e+00,5.1809e+01,-1.5547e+04,-1.5561e+04,-1.0329e+01,-1.5561e+04,6.6691e-01,1.3564e+01,7.9506e+01,5.6450e+02,-1.9726e-01,9.0412e-02,-7.3007e+00,-7.2907e+00,-5.3933e+00,-5.0153e+00,-3.6854e+00,-1.8572e+00,2.0053e+00
2.0000e+03,3.1600e+02,3.0000e+00,5.1718e+01,-1.5547e+04,-1.5561e+04,-1.0362e+01,-1.5560e+04,6.5312e-01,1.3009e+01,7.7559e+01,5.6743e+02,-2.0565e-01,-4.8724e-01,-7.6719e+00,-5.2455e+00,-5.8955e+00,-4.0631e+00,-3.9708e+00,-1.3404e+00,2.0040e+00
2.0000e+03,3.1700e+02,4.0000e+00,5.1545e+01,-1.5545e+04,-1.5559e+04,-1.0394e+01,-1.5559e+04,6.5952e-01,1.3265e+01,7.6615e+01,5.7128e+02,-1.9766e-01,-8.9118e-01,-6.9712e+00,-6.4069e+00,-5.7908e+00,-6.2157e+00,-3.3226e+00,-1.3757e+00,2.0067e+00
2.0000e+03,3.1800e+02,1.0000e+00,5.1623e+01,-1.5545e+04,-1.5559e+04,-1.0427e+01,-1.5558e+04,6.5028e-01,1.2896e+01,7.5262e+01,5.7225e+02,-1.9948e-01,-1.0784e+00,-7.7407e+00,-7.3453e+00,-5.2671e+00,-4.8856e+00,-3.1407e+00,-3.4157e-01,1.9995e+00
2.0000e+03,3.1900e+02,6.0000e+00,5.1286e+01,-1.5543e+04,-1.5558e+04,-1.0460e+01,-1.5557e+04,6.5089e-01,1.2921e+01,7.4404e+01,5.7812e+02,-1.9613e-01,4.0132e-01,-6.6709e+00,-6.1195e+00,-5.1789e+00,-5.1884e+00,-3.4747e+00,-1.3006e+00,2.0064e+00
2.0000e+03,3.2000e+02,9.0000e+00,5.0713e+01,-1.5543e+04,-1.5557e+04,-1.0493e+01,-1.5556e+04,6.4801e-01,1.2806e+01,7.3467e+01,5.8692e+02,-2.0470e-01,-8.4868e-01,-7.5318e+00,-7.3077e+00,-5.9275e+00,-5.3423e+00,-2.6829e+00,-7.5609e-01,2.0000e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.0872e+01,-1.5541e+04,-1.5555e+04,-1.0526e+01,-1.5555e+04,6.6274e-01,1.3395e+01,7.1115e+01,5.8693e+02,-1.9241e-01,-1.1920e+00,-7.4893e+00,-5.9585e+00,-6.0321e+00,-5.1868e+00,-4.7412e+00,-2.6161e-01,2.0010e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.1030e+01,-1.5540e+04,-1.5554e+04,-1.0559e+01,-1.5554e+04,6.6026e-01,1.3298e+01,6.9764e+01,5.8693e+02,-1.9818e-01,-1.6228e+00,-6.2890e+00,-6.7384e+00,-4.6239e+00,-4.6779e+00,-3.0412e+00,-1.7069e+00,2.0071e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.1189e+01,-1.5539e+04,-1.5553e+04,-1.0595e+01,-1.5553e+04,6.5515e-01,1.3107e+01,6.8691e+01,5.8693e+02,-2.0152e-01,-1.3675e+00,-6.4677e+00,-6.7231e+00,-4.7659e+00,-4.6966e+00,-3.1398e+00,-6.0484e-01,2.0030e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.1347e+01,-1.5532e+04,-1.5546e+04,-1.0631e+01,-1.5546e+04,6.9517e-01,1.4593e+01,6.2549e+01,5.8693e+02,-1.9949e-01,-9.7209e-01,-7.4287e+00,-7.2090e+00,-5.1299e+00,-5.8339e+00,-4.8232e+00,-5.5895e-01,2.0044e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.1506e+01,-1.5532e+04,-1.5546e+04,-1.0669e+01,-1.5545e+04,6.6533e-01,1.3517e+01,6.1346e+01,5.8694e+02,-1.9167e-01,-9.4759e-01,-6.5509e+00,-5.7278e+00,-6.7406e+00,-5.2386e+00,-3.8286e+00,-1.4149e-01,2.0025e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.1664e+01,-1.5531e+04,-1.5545e+04,-1.0708e+01,-1.5545e+04,6.5099e-01,1.3036e+01,6.0635e+01,5.8694e+02,-2.0598e-01,-6.4612e-01,-7.7392e+00,-6.6288e+00,-4.7717e+00,-4.0357e+00,-2.7691e+00,-1.6750e+00,2.0023e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.1823e+01,-1.5530e+04,-1.5544e+04,-1.0749e+01,-1.5544e+04,6.4631e-01,1.2887e+01,5.9829e+01,5.8694e+02,-1.9479e-01,-1.2451e+00,-8.2424e+00,-4.9413e+00,-5.1463e+00,-4.5335e+00,-2.6357e+00,-4.2864e-01,2.0003e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.1981e+01,-1.5529e+04,-1.5544e+04,-1.0791e+01,-1.5543e+04,6.4305e-01,1.2788e+01,5.9009e+01,5.8694e+02,-2.0195e-01,-6.6394e-01,-6.8318e+00,-6.0693e+00,-6.4622e+00,-5.4587e+00,-3.2062e+00,-1.8064e+00,2.0056e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.2139e+01,-1.5529e+04,-1.5543e+04,-1.0836e+01,-1.5542e+04,6.3671e-01,1.2606e+01,5.8384e+01,5.8694e+02,-1.9446e-01,-9.4189e-01,-6.9362e+00,-7.3128e+00,-5.4234e+00,-4.9988e+00,-4.7537e+00,-6.0823e-01,2.0050e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.2298e+01,-1.5525e+04,-1.5539e+04,-1.0882e+01,-1.5539e+04,6.9638e-01,1.4316e+01,5.5125e+01,5.8695e+02,-1.9283e-01,-2.8663e-01,-6.9391e+00,-6.1447e+00,-5.0164e+00,-4.6850e+00,-3.9822e+00,-3.8903e-01,2.0037e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.2456e+01,-1.5525e+04,-1.5539e+04,-1.0931e+01,-1.5538e+04,6.6437e-01,1.3423e+01,5.3964e+01,5.8695e+02,-2.0068e-01,8.0122e-02,-7.3998e+00,-5.9716e+00,-4.6277e+00,-4.6814e+00,-2.9752e+00,-8.7265e-01,2.0010e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.2615e+01,-1.5524e+04,-1.5538e+04,-1.0982e+01,-1.5537e+04,6.4687e-01,1.2976e+01,5.3282e+01,5.8695e+02,-1.9584e-01,-3.2670e-01,-6.6557e+00,-6.2128e+00,-4.5921e+00,-4.8509e+00,-2.7897e+00,-9.7283e-01,2.0040e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.2773e+01,-1.5523e+04,-1.5538e+04,-1.1036e+01,-1.5537e+04,6.3758e-01,1.2755e+01,5.2607e+01,5.8695e+02,-1.9931e-01,-1.9982e+00,-8.2540e+00,-7.0752e+00,-6.0225e+00,-4.6989e+00,-4.2625e+00,-7.8454e-01,2.0045e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.2932e+01,-1.5522e+04,-1.5537e+04,-1.1094e+01,-1.5536e+04,6.4001e-01,1.2809e+01,5.1720e+01,5.8695e+02,-1.9786e-01,-1.8305e+00,-8.1222e+00,-6.0127e+00,-5.7480e+00,-4.8895e+00,-4.0032e+00,-1.6386e+00,2.0039e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.3090e+01,-1.5520e+04,-1.5535e+04,-1.1154e+01,-1.5534e+04,6.7524e-01,1.3574e+01,4.9937e+01,5.8696e+02,-2.0036e-01,-5.4011e-01,-7.1499e+00,-6.7243e+00,-5.1514e+00,-5.9477e+00,-4.6718e+00,-1.5851e+00,2.0052e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.3249e+01,-1.5520e+04,-1.5534e+04,-1.1219e+01,-1.5533e+04,6.5531e-01,1.3163e+01,4.8834e+01,5.8696e+02,-1.9671e-01,4.7492e-01,-6.4866e+00,-6.4342e+00,-4.8585e+00,-5.8193e+00,-3.0378e+00,-1.3240e+00,2.0044e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.3407e+01,-1.5519e+04,-1.5533e+04,-1.1288e+01,-1.5533e+04,6.3720e-01,1.2823e+01,4.8156e+01,5.8696e+02,-1.9914e-01,-1.6605e+00,-7.2078e+00,-6.2413e+00,-6.5621e+00,-4.1309e+00,-4.2903e+00,-1.7676e+00,2.0059e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.3566e+01,-1.5519e+04,-1.5533e+04,-1.1362e+01,-1.5532e+04,6.2763e-01,1.2660e+01,4.7494e+01,5.8696e+02,-2.0112e-01,-1.3775e-01,-6.0928e+00,-5.0128e+00,-6.1167e+00,-4.9463e+00,-4.0327e+00,-1.0645e+00,2.0044e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.3724e+01,-1.5515e+04,-1.5530e+04,-1.1442e+01,-1.5530e+04,7.1016e-01,1.4039e+01,4.4959e+01,5.8696e+02,-2.0186e-01,-1.5064e+00,-7.3952e+00,-5.8229e+00,-6.0844e+00,-4.5304e+00,-3.5091e+00,-1.4042e+00,2.0031e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.3883e+01,-1.5514e+04,-1.5528e+04,-1.1529e+01,-1.5528e+04,6.8462e-01,1.3630e+01,4.3174e+01,5.8697e+02,-1.9552e-01,-6.3453e-01,-6.3561e+00,-5.1306e+00,-5.9118e+00,-6.1464e+00,-3.1438e+00,-5.0742e-01,2.0027e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.4041e+01,-1.5511e+04,-1.5526e+04,-1.1624e+01,-1.5526e+04,6.9989e-01,1.3852e+01,4.0992e+01,5.8697e+02,-2.0234e-01,8.8667e-02,-5.9870e+00,-5.6081e+00,-6.4369e+00,-5.6316e+00,-4.7578e+00,-1.1752e+00,2.0031e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.4200e+01,-1.5509e+04,-1.5524e+04,-1.1730e+01,-1.5524e+04,7.0530e-01,1.3924e+01,3.8637e+01,5.8697e+02,-1.9851e-01,-1.5765e+00,-7.6381e+00,-5.9989e+00,-6.1912e+00,-5.2943e+00,-2.7872e+00,-1.1345e+00,2.0059e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.4358e+01,-1.5509e+04,-1.5523e+04,-1.1847e+01,-1.5523e+04,6.4924e-01,1.3279e+01,3.7482e+01,5.8697e+02,-1.9833e-01,-1.1071e+00,-6.6805e+00,-6.1274e+00,-4.9910e+00,-4.1869e+00,-4.3192e+00,-1.7624e+00,2.0047e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.4517e+01,-1.5505e+04,-1.5519e+04,-1.1981e+01,-1.5519e+04,7.5007e-01,1.4336e+01,3.4079e+01,5.8697e+02,-1.9568e-01,-1.6906e+00,-7.4415e+00,-5.1069e+00,-6.8810e+00,-5.1956e+00,-3.6888e+00,-1.5148e+00,2.0052e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.4675e+01,-1.5498e+04,-1.5513e+04,-1.2135e+01,-1.5513e+04,7.7662e-01,1.4599e+01,2.7354e+01,5.8697e+02,-1.9525e-01,-1.9431e-01,-8.0627e+00,-5.7301e+00,-5.2588e+00,-4.9391e+00,-3.2878e+00,-2.7941e-01,2.0013e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.4834e+01,-1.5495e+04,-1.5510e+04,-1.2317e+01,-1.5510e+04,7.3525e-01,1.4256e+01,2.4065e+01,5.8698e+02,-1.9751e-01,1.3741e-01,-8.2658e+00,-5.5862e+00,-5.9976e+00,-4.7949e+00,-4.4591e+00,-8.7829e-01,2.0024e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.4992e+01,-1.5493e+04,-1.5507e+04,-1.2540e+01,-1.5507e+04,7.0202e-01,1.4042e+01,2.1355e+01,5.8698e+02,-2.0187e-01,-1.6503e-01,-6.3596e+00,-6.0787e+00,-4.9133e+00,-4.7665e+00,-2.6575e+00,-1.2923e+00,2.0030e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.5151e+01,-1.5492e+04,-1.5506e+04,-1.2828e+01,-1.5506e+04,5.6580e-01,1.3441e+01,1.9732e+01,5.8698e+02,-1.9984e-01,-8.6331e-01,-7.7873e+00,-6.5111e+00,-6.9177e+00,-5.6319e+00,-4.4053e+00,-9.6064e-01,2.0020e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.5309e+01,-1.5480e+04,-1.5495e+04,-1.3234e+01,-1.5495e+04,8.9322e-01,1.4620e+01,8.2624e+00,5.8698e+02,-1.9971e-01,-1.5634e+00,-7.2032e+00,-7.0339e+00,-4.5106e+00,-4.7113e+00,-3.0028e+00,-1.5891e+00,2.0049e+00
2.0000e+03,3.2000e+02,1.0000e+00,5.5468e+01,-1.5473e+04,-1.5488e+04,-1.3927e+01,-1.5488e+04,8.8702e-01,1.4604e+01,1.0972e+00,5.8698e+02,-1.9953e-01,-1.7824e+00,-7.2459e+00,-7.1785e+00,-6.2892e+00,-4.4638e+00,-4.4479e+00,-1.4679e+00,2.0044e+00
